reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId
gp:AOqpTOGsRUoLJFeS2v_u9VTQPxvQhyUvw3NDtqVEKo2LpK8aSRSTj4x5yg07Kq_3AmKIQSTMR5J0JgXE1ktr6Q,Rudi Visser,https://play-lh.googleusercontent.com/a-/AOh14GjGpzcky0a4UNGNHyf_W3NvmXBq8hUQs2oBw2oEWg,"Sharing didn't work, there's a permanent notification and everything is premium option, even the theme!",2,0,,2020-01-06 05:48:39,,,newest,com.anydo
gp:AOqpTOFl52PYKfvdez2ofSO0OAikfDLeGf0q-JP1eLdejASrVJ42NCmf6kFSzeuJCNXRIcIjKnV8nU3nqdq67w,Duncan W,https://play-lh.googleusercontent.com/a-/AOh14GjgLGg7dpTyi1lxNy2o3VIjLDvXbe5MnGzMd3UxHg,"I was willing to give this a try to see if it suits my needs. Seemed ok, with limited use so far. The only thing more annoying than constant notifications from apps is at 9am when my phone vibrates and Any.Do takes over the whole screen and asks me to plan my day. I don't need it taking over things, i will plan when i want. Are you seriously doing this? It is the equivalent of a browser popup and very annoying.",2,24,4.16.3.6,2020-01-06 04:35:59,,,newest,com.anydo
gp:AOqpTOE6HqNgq51gTBUeGUHDT1MHcRKvw8NdnSC98azOulKWBcmSX42ZFhA-7Zm_XBtBpsCwk4EkwCKZ23tkAQ,Patrick O'Neill,https://play-lh.googleusercontent.com/a-/AOh14Gjrv50UJECq1FdcBoGMxsUxBBztb-xddf_VmaE3dA,"Syncing with Alexa takes over 10-15 minutes which renders it unusable. Any.do, before you post your generic response: yes, I added the skill to my Alexa and, yes, I logged into my accounts. It syncs... kind of... so I can verify the two accounts are talking... just not well at all. When I use Wunderlist or Google Tasks or just Alexa by itself, the changes are instantly viewable across all platforms. The only reason I downloaded with app was to give me more control over my Alexa lists (which for some insane reason you cannot reorder). The extremely lag in syncing Any.do with Alexa renders this app useless. The UI looks really nice and user friendly, so I bumped it up to 2 stars.",2,8,4.16.3.6,2020-01-06 00:13:03,,,newest,com.anydo
gp:AOqpTOG1AoWPYP_UUIUtMKuEpnINWI9v45o7X6JOvzQ2ydCGj2LsmLZIjsAKfm3DRTS55dfeo5luvN0mJyw-zg,Chip Foscue,https://play-lh.googleusercontent.com/a-/AOh14GiR1UuSdPTNyHr28kiEjUopMsrf_gkIZvsh5qqw,"I don't care for it, when I first opened it it showed me all these appointments. I was thinking what the heck then I figured out it was showing me weeks passed along with the current. To me that's just a bunch of clutter. Then it was telling me I had five appointments this month, no, only have one, it only showed the one but it still says 5. I don't have a clue what the other four are. Anytime I try to do anyting it practically begged me to join premium, I just uninstalled it.",2,0,,2020-01-05 21:32:39,,,newest,com.anydo
gp:AOqpTOEONU6WboFGXUZHc9nhoiXHI6gjzoJycWyrLK5Mp0RGr4r2IaMHyhJhIAHNR24ev6axEVQTQ5Se7iSwaw,Eric Nelson,https://play-lh.googleusercontent.com/a-/AOh14GhAZ3V-JYfFiz-LFrCJbF7BWpwDvxmJk2nl5EQyDA,Good until it started wanting money for doing its job,2,1,4.15.5.4,2020-01-05 01:14:55,,,newest,com.anydo
gp:AOqpTOFeGx32CTRi0MMFsb9z4JPS8SnG_1F3sRpg9tJH97gWQOjZROP9pAlmhO-jy_ZlVj-mmRhZG68TwJCZfA,Franc,https://play-lh.googleusercontent.com/a-/AOh14GjctoJwMiSLfgy9hz9hXlr4blNXMr8jJY-MZZdpPPI,"Pretty with nice add ons and integrations but more than once I've gone back to a long list I created to find it gone or reverted back to a very old version, so annoying. Don't need the song and dance this app offers if it can't save a basic list",2,55,4.16.2.7,2020-01-04 18:34:15,,,newest,com.anydo
gp:AOqpTOFAPszag_6Qvb7tGfWG2Mfbi8V8hh6tt-LPCmfuJq07eI9horzR0MzGovSI_tFaRxL1w498FspWK37FqQ,David Patterson,https://play-lh.googleusercontent.com/-Cux-6qBtTLQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckE0w3zPMvZgxl6eo4tpVWEkAzC9w/photo.jpg,"I was about to jump wholeheartedly into using this app (its integration with Google Calendar being exactly what I'm looking for) but now I see that it has no search feature on Android. Worse still, Android Search has been on their roadmap since 2015 and it's still not done. 2015!?! In the meantime other apps can build smart lists it out of tags, status and free text. Seriously behind the curve, guys.",2,24,4.16.2.7,2020-01-03 18:41:53,,,newest,com.anydo
gp:AOqpTOHsxcRmr4KGlUUcybjjqB_tQM4iG8RR2o-DZGmVWwi5Nu2Jhw-6kZKrQEanPK5LvkvATBRJuU93uBavtw,Kevin Liu,https://play-lh.googleusercontent.com/a-/AOh14GjNZDEj3ZGYtBn1dw_CJWk-fNPDAY-F1y0TJyaqOsA,"Wear OS app only supports adding tasks, not viewing existing ones (without reminders)",2,0,,2020-01-03 08:43:45,,,newest,com.anydo
gp:AOqpTOHP70xpSL_0whMfj_upWnZlUWMAHOR1GeVqDKwthYWNnobTQeqDtqn-pdx6AbrZIk7d4Bo5a30FtDRu9g,CD Spiva,https://play-lh.googleusercontent.com/a-/AOh14Gj_J6K9FjplBHSN4C2u3as63OJ5deVcUSQMt0f54g,"I tried it years ago and never really got it going. Then I switched to Wunderlist and became an organized machine! Now Wunderlist is being retired, so I thought I'd try again, guessing it would be much better by now and that my ability to use it to my advantage would be vastly improved. Nope. No ability for folders or some other way to group lists together so I don't have to flip through all my lists to find the one I want. Not even a list view to make them easier to find.",2,0,3.4.15.1,2020-01-03 07:10:01,,,newest,com.anydo
gp:AOqpTOHDHyUoK57QaiU-IB6_TwjnAAZMVl1S1HTZYNohehEF-hzJy4t9GOWSLxn8g3Unm9sJEpU4OFSjSc_oTg,Nowfal Nazar,https://play-lh.googleusercontent.com/a-/AOh14Ggw_mOwAoWANzArnTufrxdnbMLwmlfdX1C__Oz2OQ,Downloads the app but package file is invalid error pops up before completing installation,2,0,2.53,2020-01-02 22:43:10,,,newest,com.anydo
gp:AOqpTOHHiZYPS5KHImyoXoaLFJVAhJr37w_1KOIMJz8dHdavZNDZmsNsyPlSMByLiCZjRSGvwjWK2-rltXSK0g,Romy EC,https://play-lh.googleusercontent.com/a-/AOh14GgUcL6ttkPHNT8-OxQMZLZgGOTQkuZd-s7jJFMWewc,"It's very confusing. I got the calendar app that was suggested to me when I wanted to use the widget, but once I started using the calendar along with any.do the tasks notifications got duplicated. I don't see the point of having any.do when the calendar app does the same thing.",2,0,,2020-01-02 06:06:31,"Hi Romy, please note that while do we have a calendar integration, we also provide support for adding tasks and reminders, these tasks do not sync with your calendars, as they are different than events.
Furthermore, if the event notifications are a little too intrusive, please note that you can turn them off in your settings!",2020-01-02 14:55:08,newest,com.anydo
gp:AOqpTOF1bN4lvVUbXnx-cZia5oXgqA1vEvh5R4fI65ci3IXtC_pIgSdoS6DBD3vuyd6u7Ot0uxE2Xf_CqDbE6Q,Nasos Roussis,https://play-lh.googleusercontent.com/a-/AOh14GhjYnZ_uMsVPxVI5mHg-phQHuJk__ZxdBcZNO_4ig,So far so good... bit expensive having to purchase a yearly basis to access basic functions as color tags and what comes with it. Translation to Greek is not fluent for the price tag / annually I would apprechiate developers look closer at them. Will give it a try before committing on purchasing it per year. On a positive note love the widget (using however nova launcher). Current rating will change based on the experience.,2,7,4.16.2.7,2020-01-01 09:06:24,"Any.do is a free app. We provide 95% of our features at no cost, including all core features. We never require our users to upgrade. You can use Any.do for free for as long as you like.
Furthermore, please note that we reply on our Translator community to help us translate the app, as such, some translations may not be fully accurate.",2020-01-01 14:59:55,newest,com.anydo
gp:AOqpTOFyPqX_X61zeQ-2K1TJBGqYJZPHp1M-p9icr74_C-9p8FJScwbUFanS6_5Zns5lJOd9x-Y3R4Q741sArQ,Evil Pasta,https://play-lh.googleusercontent.com/a-/AOh14GhLKNQudSMae3fdCVk-imXPd6CUhBZhgmz2rkwmIQ,"Ah yes, wanna use an ""advanced"" calendar? Well, turns out you must have an account for that. What's that, your eyes are burning under this bright theme? Well we have a solution just for you! As you have seen in our tips, you can change the theme. Oh W O P S, NO YOU CAN'T, how silly of us to not tell you in tips that ~BUY OUR PREMIUM!!!~... //Maybe it's just not what I was looking for...",2,1,4.16.2.7,2019-12-31 04:04:42,"Any.do is a free app. We provide 95% of our features at no cost, including all core features. We never require our users to upgrade. You can use Any.do for free for as long as you like.",2020-01-01 14:39:47,newest,com.anydo
gp:AOqpTOEezKtIm8VhHHpotSxvmJMG1Udhx9PrAnRqwQepVdWMoGkncbsCKAAItph3ocmS5Sv2FmPMumXt63_6TQ,Jeff Z,https://play-lh.googleusercontent.com/-SE-AYBGHqoQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmv2nUN1eMELZ38SeXhnlUFbvT-Vw/photo.jpg,"Too whacked for creating lists, like grocery or to do with their tasks and subtasks instead of just lists you can check complete",2,0,,2019-12-24 23:11:09,"Hi Jeff, we would be more than happy to answer any questions you may have about the app at Customers@any.do.
However please note that you can create a list by simply going to your tasks tab, pressing the grid view icon in the top left, and then pressing the '+' button at the bottom of all your lists!",2019-12-25 13:30:46,newest,com.anydo
gp:AOqpTOH-eJrOS5y4TgvKl_GSLCBd2jjy8VnDU_-5rgPu2Q4BZKOWQ7DfWjZWzyzK_BlFJgMgFT5SbIJVZq6tPw,Alpha Sumareh,https://play-lh.googleusercontent.com/a-/AOh14Gii6kgjiqpSxgrPQzgQEkNzuYugBQwCkt-VCptlZEo,"I'm a student and was looking for something get myself very organized. I have tried series of productivity apps before. Apparently this had one of the features i have always been looking for; integration with other apps which I love. Two things I found disappointing, features are extremely limited without premium, it's almost impossible to use like that also very expensive. I couldn't find statistics; from totally hours and other reports",2,10,4.16.2.7,2019-12-24 14:10:24,"Any.do is a free app. We provide 95% of our features at no cost, including all core features. We never require our users to upgrade. We modeled all our pricing tiers off of similar services so we could stay competitive. We also occasionally offer promotions, you can inquire about them at premium@any.do!",2019-12-25 13:22:51,newest,com.anydo
gp:AOqpTOFmcEfM760Y0xlHXZkyFUe2jANGb97RO1ri9nzFQG5LF9wJLEir5HnS5vdzGQkWPnRIJTNzTqVopfGG9g,debian linus,https://play-lh.googleusercontent.com/a-/AOh14GgYyrZZrIbswa2kIOZ6zox1suGNneF5pW0VvWzY,There should be a dark mode instead of setting through a premium theme option,2,0,4.16.2.5,2019-12-20 22:20:42,,,newest,com.anydo
gp:AOqpTOHa3p2iiNNd7JkjrXogDN7KpvAmzHZXtsqONKTVUoYKWWJZz6ywpMflzKUJEOw0gH311MJh6w0Hj4nlaQ,Rachel Hines,https://play-lh.googleusercontent.com/-fip-E3bQXPw/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmXkAXVzd2Uw8MWLuAWR2ie3YeQ0Q/photo.jpg,"I liked using this app but I recently noticed that important information I had saved in sub tasks has all been deleted. Its happened before and I thought I had made a mistake. But no, it's just this app malfunctioning.",2,8,4.16.2.5,2019-12-20 00:31:50,"Hi, that sounds strange, please send us a bug report in your app via Settings - Support, so we can get to the bottom of this for you :)",2019-12-21 16:58:48,newest,com.anydo
gp:AOqpTOHrFm7oMMgYN5diPidh53iZFjKQw4XdGj51Z8T2JMQPPKvxXQ_npHwUY3OpLoRHzMyBV4pbX8JPeK29Gw,Chuckalaka,https://play-lh.googleusercontent.com/a-/AOh14GgfhCy3klxQ7ZewuL96FGLhWZXFpmqSaPjJGO79,Many times I've put sub tasks on my to-do tasks and they just disappear for some reason. I've forgotten many things because of this and still hasn't been fixed despite various updates.,2,8,4.16.2.5,2019-12-18 19:41:40,,,newest,com.anydo
gp:AOqpTOEeEZ_AB8PHhdyfSXPOO0PW3eJEwyu3SlyP-x8JcLWdglQX6QMkFsI9G03tgvZAX5fcbi9zRni5JL5_Og,Yet1,https://play-lh.googleusercontent.com/a-/AOh14GiVRbXlQaiorh62QFJZJDUoAljuqdhACzANfily,App not bad but very limited unless you pay. Downloaded this app after reading in the news about it's WhatsApp integration. That is only available if you pay. Without the paid for aspects this application is like any other generic calender app.,2,1,,2019-12-18 01:41:58,,,newest,com.anydo
gp:AOqpTOG75JwUJiHNHygGJg0W3FDLvz5qi4UbBsQt5ZXpBowNU3MMYrENzRK8ExH2TXbgMKvcNqLYwuBGBlP9aw,Lucas,https://play-lh.googleusercontent.com/a-/AOh14Gg3IRxCi1LEgI2sNUw-EoiWKT1h7Npnd1MIhOxK,"I am a paid user of this app. I like this app a lot, until Android 10. They claim what they used to do is not possible but that is not true because another app I use (Daylio) has a nice notification that jumps out at you, like Any.do used to. Now Any.do gives a regular ignorable notification which you click and the app does something on the screen and is pretty pathetic, THEN it gives it's notification to plan your day. So it's two clicks with a big visual pause in between. Not cool. 👎",2,14,4.16.2.5,2019-12-18 01:04:49,,,newest,com.anydo
gp:AOqpTOEo6JsFuH-u6zO-CdOeGwsD3zJh2Nak4PNE7UF2dgvitlKICTwVSMI7Xd-Cz1h_tn1gPAHKPr4AFFA3bA,Gaming Cookie,https://play-lh.googleusercontent.com/a-/AOh14GgWBzS54pncRmJmpCEkDdHYWye5qig46IoOYd__mA,"I dont like that it requires you to login, why cant I just use it without logging in my accounts",2,1,,2019-12-17 11:05:14,"We ask users to register an account because our app syncs across multiple platforms. In order to provide flawless sync, tasks are saved on our servers, which in turn makes them available 24/7 no matter where you log in from! :)",2019-12-17 14:54:52,newest,com.anydo
gp:AOqpTOGFVlSA-Gir2vgi1EH9KPnH6XIDG7LWP7QA8lGBA14ZjQHqgb50MvrNeLvFZE2XcX-29fMokiD-EzCFUg,Shahrukh Atif Jangda,https://play-lh.googleusercontent.com/-5ZDLgHcd6Mw/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckdO8TGFuYjoxa85IDfZGm_HXHh_w/photo.jpg,Questionable experience. Upgraded to premium but WhatsApp integration is not working. Seems a little confusing.,2,1,4.16.2.5,2019-12-17 04:58:42,"Hi, that's strange, please send us a bug report in your app via Settings - Support, so we can get to the bottom of this for you :)",2019-12-17 14:52:54,newest,com.anydo
gp:AOqpTOHxZfGK3fs30f5oczwwi2vwVtA5OVtmk-dLWvWu0WfeqUiPdzBcGWrfrX9yRibRJ1QacCl8appXAMj_qA,dariush karamati,https://play-lh.googleusercontent.com/a-/AOh14GjSuwg7j1nhqT_YIZbNw85eyJhoCGych8XhGi3U,Zero features in free version.,2,0,,2019-12-15 20:24:14,"Any.do is a free app. We provide 95% of our features at no cost, including all core features. We never require our users to upgrade. You can use Any.do for free for as long as you like.",2019-12-16 13:18:36,newest,com.anydo
gp:AOqpTOEmdWeECyhpn_huJIQ7vQF4vMoGPWnDb1rv2q7W3SL-UXhtDoBN9tb6uJFx5J9V3s2DiplKwzTJrCFfjQ,Peter Seman,https://play-lh.googleusercontent.com/a-/AOh14GinwVUY5YTlm1hHKAdZbTO24DASBYkdvG8zIF6WtA,"good shared tasks, but app itself makes me angry.. it keeps forgetting i am logged in with my google account.. so I need to login for like each two weeks or so.. and it also forgets my settings... Edit: unfortunately this has not been fixed yet, even though I had sent logs and communicated with you. Decreasing my rating.",2,31,4.16.1.6,2019-12-10 21:15:14,"This is very odd! We highly recommend you submit a bug report in your app via Settings - Support, so we can get to the bottom of this for you.",2019-08-06 11:49:24,newest,com.anydo
gp:AOqpTOH_o32dDuAMmUF5HoNIBaI1qsnaUZ-V2IjP5PBqpFNYCN8JDut9h2zIaTuLWwd4dSdmdcuDjXFVhnMH4A,Heather Smithson,https://play-lh.googleusercontent.com/a-/AOh14Gg8ooPAOLiKqV2rlCkmEN93ttRjFv6pFPjsgsvk,I can not figure out how to get it on my galaxy watch...ugh.,2,0,4.16.1.6,2019-12-08 11:23:34,"Hi Heather, please note that while we do support Android wear devices, we do not support the Samsung Gear!
If you have any further questions, or need any assistance, please contact us at Customers@any.do!",2019-12-10 14:56:50,newest,com.anydo
gp:AOqpTOGlAwofX0LHKusUyxrkFRfgUyyhqlT3T451kf0I0hKPc0Kno25-AfT3Fhj3dd8FTYvF6-nTQIgVixZVQw,Swago Nichevich,https://play-lh.googleusercontent.com/a-/AOh14GjBIGFPq15kf8XKEHEuG43VFtrKnqQL3NSOSFKatw,"when you switch the language, you get wierd bug that your app is half in English half in selected language",2,2,4.16.1.6,2019-12-07 16:37:45,"Hi, that's odd, please uninstall, and reinstall, and if this issue still persists, please send us a bug report in your app via Settings - Support, so we can get to the bottom of this for you :)",2019-12-10 14:55:14,newest,com.anydo
gp:AOqpTOGCMaOXUJmdTnbTHNRvHrebHou6pYSSs2wWncOQLi4KGjsNKgc7NZeNTCgF90Epz1IGiCuRdpfXt2T2fg,Vishal Sheth,https://play-lh.googleusercontent.com/a-/AOh14Gi84LL6TGwiqZxZYDwwfeLvUCgtUlwiD1b3K8pGe58,I was given this premium app. Now with new versions is not updating. I fail to understand this. If I'm given premium version then now why wouldn't it get updated? If it was non upgradable then why was it given? It's a great app and so it hurts when there are such tricks used on customers.,2,0,,2019-12-06 14:46:43,"Hi, that sounds strange, please send us a bug report in your app via Settings - Support, so we can get to the bottom of this for you :)",2019-12-10 14:35:54,newest,com.anydo
gp:AOqpTOEq3UugGIa2Ml1PBTWaCqy3B0BdF1NrzOmetlvKf9CMIJ5EyyXXfll-Jf9WkFKEU_eyOe2Tt-X7m265EA,e nimo,https://play-lh.googleusercontent.com/a-/AOh14GgR8355C8R6L1AOPRvWNKF-BStDzZDgPvx2cTFPUg,"Dec. 5, 2019 Update Moved from 5 stars to 2 for the reason below: I've had this app for about half a decade. The last couple years have been irritating. I add sub tasks. When I go back to the tasks, the sub tasks aren't there. I wish there was a save button as a cue and confirmion that the subtasks are saved. Not sure how long I could forgive the app until I just use another one altogether. Please address subtasks staying in the next update. Thanks! Was 5 stars for the longest time Awesome!",2,1,4.16.1.6,2019-12-06 03:27:30,"Hi, please note that you will need press the return key to add your subtasks, and close the task menu, so your task can sync, after you have finished creating all your subtasks. If your subtasks still do not sync after doing so, please submit a bug report via Settings - Support so we can look into this for you!",2019-12-10 14:33:35,newest,com.anydo
gp:AOqpTOEM6CVr6k249r3spmYVU5VEwqO4pSjNAP095g3w13wjUJyOq_LIJnVka7-nA4zeolloNYuUfevAlI9k0A,Alex Bowley,https://play-lh.googleusercontent.com/a-/AOh14Gg-GyBp0CIswE72Eb0SNe7JjsMyZC7jK1aZbjPMeQ,"Useful as a to-do list. Sets a real annoying ""plan your day"" popup reminder every morning. How you disable it is non obvious. Uninstalled.",2,0,,2019-12-04 14:35:15,"You can disable any notifications you don't like from the app. The Any.do Moment reminder can be toggled off in the settings =&gt; 'Any.do Moment', by simply pressing the ""Disable' button in the top right.",2019-12-05 13:52:50,newest,com.anydo
gp:AOqpTOEWKJv3T5FoqAQ1jMNySYFBRngrREw8iwyBrzybR1D42cNLedwyQZWMPOMHu4JjeSzmA-bhL12ZHJJ9-w,Josh Hartwell,https://play-lh.googleusercontent.com/a-/AOh14GiFj_c-sPFzc_M1dyGtXKeRyYcxsmqZzZHodssZ_Q,"Can't clean up old Alexa lists! We use this purely for the Alexa shopping list integration. However, early on it was very buggy, so we had to relink our Alexa account a number of times. And now we have like 4 or 5 old ""Alexa shopping list""s that we cannot delete! ""Alexa lists can not be modified with Any.do. You can do it from the Alexa app""... No, I can not, because it only deletes the working one!",2,14,4.15.9.12,2019-11-28 00:14:45,"Hi Josh, please note that you can disable the sync between specific lists in the Alexa integration settings via settings =&gt; 'Integrations' =&gt; 'Amazon Alexa Sync', after you disable these lists you can delete them from Any.do. If you need any further help with this, please contact us at Customers@any.do",2019-12-01 15:11:19,newest,com.anydo
gp:AOqpTOEhYyzo6--OSkP1NLh_P4yNrqP306ZkW1TfY_qTreE90d6CYJA5YrJ-oIP-KE23NYbvhbXDDf3ErOFVLA,Aatish Panchbhai,https://play-lh.googleusercontent.com/a-/AOh14Gj8bkl4t4YVLinOYeotx56WbdWKSMktmUYMTinxPDY,Reminder feature is not working 🥱,2,0,,2019-11-27 09:40:27,"If you're experiencing issues with your reminders, we highly recommend you take a look at our Help Center Troubleshooting article on this: support.any.do/why-did-my-reminders-stop-working/ or contact us directly by submitting a bug report in your app via Settings - Support, so we can get to the bottom of this for you :)",2019-11-27 13:36:57,newest,com.anydo
gp:AOqpTOGFsoXeWqxzhE8EZXvAHffJ-2eEodO97lmH2JAHbmyDWpBn0I2Dzh0By09h5d6VVPnLknjyZIObIPQRwg,Kingsley Yong,https://play-lh.googleusercontent.com/a-/AOh14Ghh5kJ2sZslaSUL9QZw7lZnacMlCGmpZ3Oz0GZLPkY,"Allowed all the permissions for this app but i still can't get the reminder to work on my smartphone running Android 8. Downloaded a different reminder app and also allowed all permissions for it, and it worked well.",2,3,4.15.9.12,2019-11-26 20:05:52,"If you're experiencing issues with your reminders, we highly recommend you take a look at our Help Center Troubleshooting article on this: support.any.do/why-did-my-reminders-stop-working/ or contact us directly by submitting a bug report in your app via Settings - Support, so we can get to the bottom of this for you :)",2019-11-27 13:34:17,newest,com.anydo
gp:AOqpTOHDQ68kK6_P4kuDwfZBtr06Q2-xOwWXekhHStBOjWAX71B8kSqEDpIJ6sROX_7BXo3TmHC4cqr6juCtTw,Charlie-Anne Gagne,https://play-lh.googleusercontent.com/-eAgxn3FJvis/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckg2oUZJCC1BEiIdP0JbJFvJrf1MA/photo.jpg,I had made an account for this app a long time ago but didn't use it for long and I forgot why until I re-downloaded it today. This is one of those apps that's incredibly frustrating because a lot of the main advertised features are behind a pay wall and/or you have to make an ADDITIONAL ACCOUNT FOR. Paying more than $1/mo for a list app is ridiculous. If anything it should be a one-time purchase.,2,96,4.15.9.12,2019-11-26 01:26:12,"Any.do is a free app. We provide 95% of our features at no cost, including all core features. We never require our users to upgrade. We modeled all our pricing tiers off of similar services so we could stay competitive. We also occasionally offer promotions, you can inquire about them at premium@any.do!",2019-11-26 15:06:51,newest,com.anydo
gp:AOqpTOETIMGTI1udse121rJwP1om_yyJY7siVu8fjWsBf05eK4pjatf_cZw5YBeN0hCJoqGNdFJ8gwSlm6O5ug,Shivanksha Marupuru,https://play-lh.googleusercontent.com/a-/AOh14GhP5Dbp2zoBPn4SM5x9pOngoX0_VzTKR92PRjqsUmY,I used to love it. It was my go to app for many years. But over the time it is losing the special status. It doesn't have travel time anymore which was the main reason why i could stay on top of things without mentally having to calculate each meeting and setting the times. They removed that!,2,8,4.15.9.12,2019-11-20 15:12:44,"What do you find troublesome about the update? We'd love to get your feedback about what specifically you liked or disliked about the new update, by writing to us at Customers@any.do. We're constantly trying to provide the best possible app for our users, and feedback like yours help us do so.",2019-11-20 21:32:18,newest,com.anydo
gp:AOqpTOFJClNQrdksVz1OVaF63ix1rZ20bnFRAqQ6QVq2Yy-Gld4e29E9jqLPfnN0JJSXHN5dX0SDodPAiNwEnA,Vijendra Sah,https://play-lh.googleusercontent.com/a-/AOh14GjfYFzwCbZSZjcb3G2KG2Y2s-4aB3r_bLtn8NSL,"The alarm feature does not work, which leads to missing the tasks.",2,2,4.15.9.9,2019-11-18 19:02:08,"If you're experiencing issues with your reminders, we highly recommend you take a look at our Help Center Troubleshooting article on this: support.any.do/why-did-my-reminders-stop-working/ or contact us directly by submitting a bug report in your app via Settings - Support, so we can get to the bottom of this for you :)",2019-11-20 21:21:58,newest,com.anydo
gp:AOqpTOHOEX5fPq4W0zTvlalccA_Wpvg02wDDIm18SDOG6gqIfMdQ7EZj5ISl8tkihRvuemvCnUeXtj_AD846BQ,Carina Louzao,https://play-lh.googleusercontent.com/a-/AOh14Ggv-ekqvZMxyUscEpPxLoOuw_9qcDad21BVWzuubg,"Nice looking UI, but inability to disable popups is a deal breaker for me. Uninstalled.",2,1,,2019-11-16 00:08:03,"We are sorry to see you go! Please note that on Android Q, we no longer support the popup.",2019-11-18 22:03:26,newest,com.anydo
gp:AOqpTOEuFXljJX_HpR5TwOG0rZif0at---lYZmKAxdwlEpNxNyzdEf4XxCturNb8UlMkU4LOyCncCG9kS5nbKg,coop zoop,https://play-lh.googleusercontent.com/a-/AOh14GisRJ49W8VeJGjt6_XhKdZqoo01Bw3J_fYyu4Gsuw,"This still works pretty well, but I'm not a fan of the updated widget not listing tasks chronologically.",3,1,5.6.0.7,2020-10-27 09:13:31,"Please note that the display of the Android widget relies on the display of the native app. Therefore, in order to sort the widget by timeline- simply go to the ""All Tasks"" view in the main app, and change the sorting from 'List' to 'Time' under the menu on the top right corner :)",2020-10-27 15:02:29,newest,com.anydo
gp:AOqpTOH0_1Y1a1FYOEjoCKAlUGWMXjXmsHpX9Qwqcs2Z80OzTDGRU7Ki_H3huHO-aE_HNQ3AhqXzjeHT0dTsFw,A Tkach,https://play-lh.googleusercontent.com/-Kbm_qqIEhH8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclGVulAjTvLbUNZOWrhGJf9bJU-SA/photo.jpg,Good app. Annoying pop up every morning on my phone even though I have the notification turned off.,3,0,5.6.0.7,2020-10-27 02:12:53,"It sounds like you are referring to the Any.do Moment, which is a daily planner that makes sure you stay on top of your most important tasks! You can disable Any.do Moment at any time from the app’s Settings. Please note that you can also customize when the alert is active– day of the week and time.",2020-10-27 14:49:08,newest,com.anydo
gp:AOqpTOG9LFqn27bLrafRgPaLVegjsY8xORbVH_K-R3zqrl3KMYeYmzN_w2d9Ewd1A1leYTOk7JYWL5Oo8PMBkw,Max,https://play-lh.googleusercontent.com/a-/AOh14GgLSNRB4FAr3W8Gui9W2J9ekT1ZN6Kvijpf1pfF,I haven't used they made an effort from there side. I'm a bit of a mess and I need time.,3,0,,2020-10-26 21:24:15,We have an extensive Help Center detailing how to utilize the features -https://support.any.do/. You are also welcome to contact us at https://www.any.do/contact_form with any questions. We'll be happy for an updated review once you get to know the app better :),2020-10-27 14:44:48,newest,com.anydo
gp:AOqpTOECtCR_O0UFfwRXURaW9GHrx-zQP4wy3PD3IljhZIDNC5mSoZAF5HRwOVBHJEsVPgytt5e0YP3IcRO1ow,Peter Škoda,https://play-lh.googleusercontent.com/a-/AOh14GgmnIEkwJt_vsaTyFJVqzR9XnxWS6YiU4W-iX0,"29.9. Nothing new, I've already reconciled to that ""improved"" GUI. // 16.7.20, 3.8.19: No, a long time ago I was able to create a FULL (WITH a reminder) task in a LANDSCAPE mode. It's impossible now (after that 'redesign'). // 17.7., 2.3.: I'm pretty sure I WAS ABLE to create/edit a new task in ONE go (and in LANDSCAPE). It takes MORE moves now. // 2.2.2019: I CANNOT believe that when I HAVE got to change a grip from PORTAIT to LANDSCAPE when creating / editing a task it is more effective than before...",3,33,5.6.0.6,2020-10-24 17:00:07,"If you experience any technical issue, we highly recommend you submit a bug report in your app via Settings - Support, so we can get to the bottom of this for you.",2020-07-19 13:29:43,newest,com.anydo
gp:AOqpTOFExmbl6NZNci3ROm9Txw4ym5oOMLlUc7-A9HbBJ_nr-06ysgsdFZjBbTBlAcvtRIKFiNq52dn4UwMroA,Anri Amaldi Ridwan,https://play-lh.googleusercontent.com/a-/AOh14Gg5rl0-69K9WArPSO4NcfKhnsEpSAuGPBSus3rpFg,"I've been a satisfied user of Any.do since March 2018 and my subscription is until 2021. However, when I tried to create a recurring event, it kept directing me to the subscription page much to my disappointment.",3,2,5.6.0.6,2020-10-23 16:34:08,"Please note that you can set as many recurring notifications and repetitions for your events, for Free, directly from the Event Menu https://support.any.do/the-event-menu/. For any questions or assistance, please contact us at https://www.any.do/contact_form, and our team will be happy to assist.",2020-10-25 17:31:53,newest,com.anydo
